"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","134","test_filter_subscribe_to_single_topics","tests.filter","Fri Jan 16 04:22:45 UTC 2026","passed","Fri Jan 16 04:22:45 UTC 2026","TestFilterSubscribeCreate","test_subscribe_create","",""
"","2725","test_main_node_only_relay__peer_only_store","tests.store","Fri Jan 16 04:36:20 UTC 2026","passed","Fri Jan 16 04:36:23 UTC 2026","TestRunningNodes","test_running_nodes","",""
"","128","test_message_published_on_different_pubsub_topic_is_not_retrieved","tests.relay","Fri Jan 16 04:34:26 UTC 2026","passed","Fri Jan 16 04:34:26 UTC 2026","TestRelayPublish","test_publish","",""
"","16321","test_get_peers","tests.peer_connection_management","Fri Jan 16 04:22:19 UTC 2026","passed","Fri Jan 16 04:22:35 UTC 2026","TestPeerStore","test_peer_store","",""
"","833","test_store_with_excessive_length_hash","tests.store","Fri Jan 16 04:24:59 UTC 2026","passed","Fri Jan 16 04:25:00 UTC 2026","TestHashes","test_hashes","",""
"","2471","test_admin_peer_by_id","tests.rest_flags","Fri Jan 16 04:30:38 UTC 2026","passed","Fri Jan 16 04:30:41 UTC 2026","TestAdminFlags","test_admin_flags","",""
"","5567","test_metrics_after_relay_publish","tests.metrics","Fri Jan 16 04:25:36 UTC 2026","passed","Fri Jan 16 04:25:41 UTC 2026","TestMetrics","test_metrics","",""
"","3","test_filter_unsubscribe_with_invalid_request_id","tests.filter","Fri Jan 16 04:18:04 UTC 2026","passed","Fri Jan 16 04:18:04 UTC 2026","TestFilterUnSubscribe","test_unsubscribe","",""
"","2606","test_single_content_topic[/app/29/sometopic/someencoding]","tests.sharding","Fri Jan 16 04:34:01 UTC 2026","passed","Fri Jan 16 04:34:04 UTC 2026","TestRunningNodesAutosharding","test_running_nodes_auto_sharding","",""
"","6357","test_auto_shard_relay","tests.sharding","Fri Jan 16 04:48:00 UTC 2026","passed","Fri Jan 16 04:48:06 UTC 2026","TestMultipleNodes","test_multiple_nodes","",""
"","70792","test_store_sync_indirect_node","tests.store_sync","Fri Jan 16 04:25:59 UTC 2026","passed","Fri Jan 16 04:27:10 UTC 2026","TestStoreSync","test_store_sync","",""
"","4","test_filter_subscribe_with_invalid_request_id","tests.filter","Fri Jan 16 04:22:48 UTC 2026","passed","Fri Jan 16 04:22:48 UTC 2026","TestFilterSubscribeCreate","test_subscribe_create","",""
"","3429","test_multiple_pubsub_topics_same_cluster","tests.sharding","Fri Jan 16 04:22:22 UTC 2026","passed","Fri Jan 16 04:22:25 UTC 2026","TestRunningNodesStaticSharding","test_running_nodes_static_sharding","",""
"","0","test_light_push_with_invalid_pubsub_topics","tests.light_push","Fri Jan 16 04:20:35 UTC 2026","broken","Fri Jan 16 04:20:35 UTC 2026","TestLightPushPublish","test_publish","",""
"","10359","test_different_cursor_and_indexes[19-50]","tests.store","Fri Jan 16 04:35:05 UTC 2026","passed","Fri Jan 16 04:35:15 UTC 2026","TestCursor","test_cursor","",""
"","4","test_filter_update_subscription_with_pubsub_topic_list_instead_of_string","tests.filter","Fri Jan 16 04:17:40 UTC 2026","passed","Fri Jan 16 04:17:40 UTC 2026","TestFilterSubscribeUpdate","test_subscribe_update","",""
"","0","test_light_push_with_ephemeral","tests.light_push","Fri Jan 16 04:19:38 UTC 2026","broken","Fri Jan 16 04:19:38 UTC 2026","TestLightPushPublish","test_publish","",""
"","5","test_filter_subscribe_with_invalid_pubsub_topic_format","tests.filter","Fri Jan 16 04:16:30 UTC 2026","passed","Fri Jan 16 04:16:30 UTC 2026","TestFilterSubscribeCreate","test_subscribe_create","",""
"","475","test_filter_subscribe_with_multiple_overlapping_content_topics","tests.filter","Fri Jan 16 04:18:51 UTC 2026","passed","Fri Jan 16 04:18:51 UTC 2026","TestFilterSubscribeCreate","test_subscribe_create","",""
"","0","test_use_persistent_storage_survive_restart","tests.peer_connection_management","Fri Jan 16 04:22:38 UTC 2026","skipped","Fri Jan 16 04:22:38 UTC 2026","TestPeerStore","test_peer_store","",""
"","2072","test_cursor_at_page_size_boundary","tests.store","Fri Jan 16 04:48:33 UTC 2026","passed","Fri Jan 16 04:48:35 UTC 2026","TestCursor","test_cursor","",""
"","2602","test_single_content_topic[/waku/2/content/test.js]","tests.sharding","Fri Jan 16 04:26:37 UTC 2026","passed","Fri Jan 16 04:26:39 UTC 2026","TestRunningNodesAutosharding","test_running_nodes_auto_sharding","",""
"","4209","test_unsubscribe_from_all_content_topics","tests.sharding","Fri Jan 16 04:24:21 UTC 2026","passed","Fri Jan 16 04:24:25 UTC 2026","TestRelayAutosharding","test_relay_auto_sharding","",""
"","458","test_message_relayed_while_store_node_is_paused","tests.store","Fri Jan 16 04:36:18 UTC 2026","passed","Fri Jan 16 04:36:19 UTC 2026","TestReliability","test_reliability","",""
"","2602","test_single_pubsub_topic[/waku/2/rs/999/999]","tests.sharding","Fri Jan 16 04:28:06 UTC 2026","passed","Fri Jan 16 04:28:09 UTC 2026","TestRunningNodesStaticSharding","test_running_nodes_static_sharding","",""
"","257","test_filter_update_subscription_add_a_new_content_topic","tests.filter","Fri Jan 16 04:17:59 UTC 2026","passed","Fri Jan 16 04:17:59 UTC 2026","TestFilterSubscribeUpdate","test_subscribe_update","",""
"","66608","test_2_receiving_nodes__relay_node1_forwards_lightpushed_message_to_filter_node2","tests.light_push","Fri Jan 16 04:20:07 UTC 2026","broken","Fri Jan 16 04:21:13 UTC 2026","TestMultipleNodes","test_multiple_nodes","",""
"","0","test_sync_nodes_are_relay","tests.store_sync","Fri Jan 16 04:27:32 UTC 2026","skipped","Fri Jan 16 04:27:32 UTC 2026","TestStoreSync","test_store_sync","",""
"","4079","test_optional_nodes_not_subscribed_to_same_topic","tests.filter","Fri Jan 16 04:17:42 UTC 2026","passed","Fri Jan 16 04:17:46 UTC 2026","TestFilterMultipleNodes","test_multiple_nodes","",""
"","2520","test_admin_set_all_log_levels","tests.rest_flags","Fri Jan 16 04:21:22 UTC 2026","passed","Fri Jan 16 04:21:25 UTC 2026","TestAdminFlags","test_admin_flags","",""
"","171","test_relay_get_message_while_one_peer_is_paused","tests.relay","Fri Jan 16 04:27:48 UTC 2026","passed","Fri Jan 16 04:27:48 UTC 2026","TestRelayMultipleNodes","test_multiple_nodes","",""
"","2604","test_content_topic_and_pubsub_topic_not_in_docker_flags","tests.sharding","Fri Jan 16 04:34:59 UTC 2026","passed","Fri Jan 16 04:35:01 UTC 2026","TestRunningNodesAutosharding","test_running_nodes_auto_sharding","",""
"","1270","test_store_node_restarts","tests.store","Fri Jan 16 04:39:23 UTC 2026","passed","Fri Jan 16 04:39:25 UTC 2026","TestReliability","test_reliability","",""
"","15","test_relay_unsubscribe_with_invalid_pubsub_topic_format","tests.relay","Fri Jan 16 04:22:32 UTC 2026","passed","Fri Jan 16 04:22:32 UTC 2026","TestRelaySubscribe","test_subscribe","",""
"","18","test_publish_with_invalid_payloads","tests.relay","Fri Jan 16 04:25:45 UTC 2026","passed","Fri Jan 16 04:25:45 UTC 2026","TestRelayPublish","test_publish","",""
